timestamp,config_tserve_0_arnn.json.log,config_tserve_10_arnn.json.log,config_tserve_11_arnn.json.log,config_tserve_12_arnn.json.log,config_tserve_13_arnn.json.log,config_tserve_14_arnn.json.log,config_tserve_15_arnn.json.log,config_tserve_16_arnn.json.log,config_tserve_17_arnn.json.log,config_tserve_18_arnn.json.log,config_tserve_19_arnn.json.log,config_tserve_1_arnn.json.log,config_tserve_20_arnn.json.log,config_tserve_21_arnn.json.log,config_tserve_22_arnn.json.log,config_tserve_23_arnn.json.log,config_tserve_24_arnn.json.log,config_tserve_25_arnn.json.log,config_tserve_26_arnn.json.log,config_tserve_27_arnn.json.log,config_tserve_28_arnn.json.log,config_tserve_29_arnn.json.log,config_tserve_2_arnn.json.log,config_tserve_30_arnn.json.log,config_tserve_31_arnn.json.log,config_tserve_32_arnn.json.log,config_tserve_33_arnn.json.log,config_tserve_34_arnn.json.log,config_tserve_35_arnn.json.log,config_tserve_36_arnn.json.log,config_tserve_37_arnn.json.log,config_tserve_38_arnn.json.log,config_tserve_39_arnn.json.log,config_tserve_3_arnn.json.log,config_tserve_40_arnn.json.log,config_tserve_41_arnn.json.log,config_tserve_42_arnn.json.log,config_tserve_43_arnn.json.log,config_tserve_44_arnn.json.log,config_tserve_45_arnn.json.log,config_tserve_46_arnn.json.log,config_tserve_47_arnn.json.log,config_tserve_48_arnn.json.log,config_tserve_49_arnn.json.log,config_tserve_4_arnn.json.log,config_tserve_50_arnn.json.log,config_tserve_5_arnn.json.log,config_tserve_6_arnn.json.log,config_tserve_7_arnn.json.log,config_tserve_8_arnn.json.log,config_tserve_9_arnn.json.log
1713756997.0,0.18257856369018555,0.22654175758361816,0.1702122688293457,0.23171758651733398,0.23459887504577637,0.21445727348327637,0.16914033889770508,0.1645374298095703,0.22199654579162598,0.20412063598632812,0.17107391357421875,0.16831755638122559,0.22434020042419434,0.18283295631408691,0.16625142097473145,0.22838091850280762,0.22167325019836426,0.15955519676208496,0.21232318878173828,0.1367206573486328,0.14359331130981445,0.1936347484588623,0.2325601577758789,0.22620582580566406,0.16805124282836914,0.22032618522644043,0.21961545944213867,0.22443461418151855,0.17989349365234375,0.1849830150604248,0.1198422908782959,0.2292652130126953,0.2342844009399414,0.22878694534301758,0.2355968952178955,0.22365593910217285,0.22222614288330078,0.14497637748718262,0.22371196746826172,0.16677618026733398,0.23470544815063477,0.20352983474731445,0.2197861671447754,0.20671916007995605,0.20201635360717773,0.22014307975769043,0.20478177070617676,0.23018693923950195,0.1672987937927246,0.14044451713562012,0.22703909873962402
1713756999.0,0.5736641883850098,0.16849374771118164,0.5780048370361328,0.18006229400634766,0.1711742877960205,0.1535792350769043,0.5673153400421143,0.5739257335662842,0.21653962135314941,0.5173001289367676,0.5666277408599854,0.570368766784668,0.17897319793701172,0.5704574584960938,0.5599112510681152,0.13814520835876465,0.13520383834838867,0.5686764717102051,0.45897698402404785,0.5714201927185059,0.5702602863311768,0.5745608806610107,0.4316072463989258,0.18456292152404785,0.5693631172180176,0.159592866897583,0.45613670349121094,0.1769852638244629,0.5682234764099121,0.5726275444030762,0.5687928199768066,0.514901876449585,0.5205738544464111,0.17872834205627441,0.4972398281097412,0.18190360069274902,0.18120980262756348,0.5738232135772705,0.16121578216552734,0.5659770965576172,0.4894123077392578,0.549466609954834,0.4848511219024658,0.573859453201294,0.5717666149139404,0.47991514205932617,0.510756254196167,0.17129850387573242,0.5690488815307617,0.566964864730835,0.1733088493347168
1713757000.0,0.154801607131958,0.1779155731201172,0.18517708778381348,0.18006229400634766,0.18118071556091309,0.1535792350769043,0.18331432342529297,0.06650495529174805,0.18024182319641113,0.18905043601989746,0.18688583374023438,0.15643954277038574,0.17897319793701172,0.09871721267700195,0.18534088134765625,0.13814520835876465,0.13520383834838867,0.12275290489196777,0.19091272354125977,0.14745020866394043,0.15174603462219238,0.1692209243774414,0.15836334228515625,0.18456292152404785,0.1800541877746582,0.18370819091796875,0.155442476272583,0.1769852638244629,0.1550743579864502,0.13055872917175293,0.10849213600158691,0.188323974609375,0.1608278751373291,0.17872834205627441,0.18123483657836914,0.18190360069274902,0.18120980262756348,0.0906217098236084,0.16121578216552734,0.18466448783874512,0.18783164024353027,0.1719510555267334,0.17717957496643066,0.17330431938171387,0.16579747200012207,0.15688085556030273,0.18814516067504883,0.18068456649780273,0.18206334114074707,0.11486434936523438,0.18431830406188965
1713757001.0,0.1759042739868164,0.1779155731201172,0.18517708778381348,0.18526315689086914,0.18118071556091309,0.1861882209777832,0.18331432342529297,0.17295265197753906,0.18024182319641113,0.11683058738708496,0.18688583374023438,0.17050504684448242,0.18349075317382812,0.17032504081726074,0.18534088134765625,0.1858065128326416,0.18312358856201172,0.16782140731811523,0.13994383811950684,0.17602801322937012,0.14633488655090332,0.12122035026550293,0.18091583251953125,0.18785715103149414,0.1800541877746582,0.18370819091796875,0.1743321418762207,0.18932008743286133,0.17079424858093262,0.17733502388000488,0.17609262466430664,0.1649169921875,0.17285728454589844,0.18858098983764648,0.16970276832580566,0.1905534267425537,0.18697690963745117,0.17394709587097168,0.18754887580871582,0.18466448783874512,0.1590118408203125,0.13617420196533203,0.13296270370483398,0.11295270919799805,0.17018556594848633,0.17148709297180176,0.13882708549499512,0.18068456649780273,0.17462921142578125,0.1699235439300537,0.18431830406188965
1713757003.0,0.06000232696533203,0.03722214698791504,0.10571932792663574,0.16610383987426758,0.13366937637329102,0.23499584197998047,0.06215333938598633,0.1952197551727295,0.037050724029541016,0.19482803344726562,0.1301441192626953,0.08473587036132812,0.2143709659576416,0.11429262161254883,0.1300966739654541,0.11746025085449219,0.18999123573303223,0.09056591987609863,0.16963434219360352,0.06926155090332031,0.19374322891235352,0.19535303115844727,0.1582508087158203,0.10966038703918457,0.038713932037353516,0.10773944854736328,0.13568949699401855,0.14325833320617676,0.11305809020996094,0.09000921249389648,0.191847562789917,0.16956377029418945,0.1721205711364746,0.23915600776672363,0.1499168872833252,0.062064170837402344,0.09389162063598633,0.193864107131958,0.08523201942443848,0.08374214172363281,0.16848206520080566,0.1937241554260254,0.1929028034210205,0.1927661895751953,0.19049906730651855,0.256366491317749,0.1939702033996582,0.061922550201416016,0.03724026679992676,0.14513158798217773,0.08632850646972656
1713757004.0,0.26616597175598145,0.17827606201171875,0.18708229064941406,0.16610383987426758,0.13366937637329102,0.23499584197998047,0.21242594718933105,0.2817111015319824,0.18938398361206055,0.2855656147003174,0.1866452693939209,0.25302886962890625,0.2143709659576416,0.27813076972961426,0.21083498001098633,0.11746025085449219,0.18999123573303223,0.2765839099884033,0.2833991050720215,0.27783894538879395,0.2754521369934082,0.28279829025268555,0.2849884033203125,0.10966038703918457,0.23721766471862793,0.21727514266967773,0.27972960472106934,0.14325833320617676,0.30681872367858887,0.2841658592224121,0.28011584281921387,0.2825040817260742,0.282576322555542,0.23915600776672363,0.28565239906311035,0.18601465225219727,0.09389162063598633,0.27967286109924316,0.18593239784240723,0.20413494110107422,0.28418707847595215,0.28142786026000977,0.2834479808807373,0.2860443592071533,0.28050732612609863,0.256366491317749,0.28136420249938965,0.18988728523254395,0.2988424301147461,0.2832217216491699,0.21156525611877441
1713757005.0,0.14119291305541992,0.17827606201171875,0.18708229064941406,0.17561078071594238,0.18278241157531738,0.17316842079162598,0.12758159637451172,0.1398768424987793,0.18938398361206055,0.18177056312561035,0.1866452693939209,0.16280436515808105,0.17684221267700195,0.14152312278747559,0.21083498001098633,0.16971921920776367,0.17464876174926758,0.1416003704071045,0.18302059173583984,0.14906740188598633,0.15199851989746094,0.12869858741760254,0.17985868453979492,0.18483304977416992,0.14378762245178223,0.21727514266967773,0.15969634056091309,0.17078185081481934,0.1572251319885254,0.16194725036621094,0.13875937461853027,0.17275190353393555,0.16993260383605957,0.17001628875732422,0.18654108047485352,0.18601465225219727,0.17241835594177246,0.15964007377624512,0.18593239784240723,0.20413494110107422,0.18101882934570312,0.14899778366088867,0.1810145378112793,0.127516508102417,0.1567540168762207,0.15755558013916016,0.10461187362670898,0.18988728523254395,0.15867280960083008,0.14666032791137695,0.21156525611877441
1713757007.0,0.17423653602600098,0.15785002708435059,0.17772984504699707,0.1440269947052002,0.14934492111206055,0.1309065818786621,0.17333221435546875,0.1703205108642578,0.1685178279876709,0.1211099624633789,0.16344070434570312,0.1738450527191162,0.15648102760314941,0.16942095756530762,0.1765124797821045,0.17681193351745605,0.118988037109375,0.17674541473388672,0.07367444038391113,0.1737959384918213,0.18443036079406738,0.14607954025268555,0.17479705810546875,0.17336750030517578,0.17132186889648438,0.1694803237915039,0.18076562881469727,0.14684319496154785,0.16873931884765625,0.16544532775878906,0.17290687561035156,0.09775447845458984,0.1982738971710205,0.18123459815979004,0.17329668998718262,0.12546205520629883,0.18140244483947754,0.17188239097595215,0.14661598205566406,0.17643046379089355,0.17413806915283203,0.17257189750671387,0.13579487800598145,0.17557454109191895,0.18164515495300293,0.17879843711853027,0.15008831024169922,0.17676353454589844,0.17217564582824707,0.14884471893310547,0.17447495460510254
1713757008.0,0.18425416946411133,0.14313411712646484,0.11876559257507324,0.1440269947052002,0.16223859786987305,0.1309065818786621,0.1409139633178711,0.19730424880981445,0.16993260383605957,0.18493270874023438,0.1662588119506836,0.17422986030578613,0.15648102760314941,0.18413996696472168,0.16612839698791504,0.16321396827697754,0.13578391075134277,0.18265628814697266,0.1732015609741211,0.18968510627746582,0.1899735927581787,0.20537185668945312,0.17479705810546875,0.16408419609069824,0.13594722747802734,0.1544175148010254,0.18076562881469727,0.1322643756866455,0.18178534507751465,0.18570232391357422,0.19301056861877441,0.17998909950256348,0.1982738971710205,0.18123459815979004,0.17329668998718262,0.16773200035095215,0.16377639770507812,0.19333767890930176,0.16397953033447266,0.16576480865478516,0.17413806915283203,0.1980447769165039,0.2036910057067871,0.19683575630187988,0.19551777839660645,0.17879843711853027,0.17829132080078125,0.1513814926147461,0.18162178993225098,0.19389677047729492,0.1303555965423584
1713757009.0,0.13435053825378418,0.14313411712646484,0.17155003547668457,0.1675865650177002,0.16223859786987305,0.17582345008850098,0.1970043182373047,0.14711451530456543,0.19335174560546875,0.17710614204406738,0.19368243217468262,0.14337873458862305,0.17729568481445312,0.18596720695495605,0.16612839698791504,0.16321396827697754,0.13578391075134277,0.18424630165100098,0.1745586395263672,0.18693089485168457,0.17475104331970215,0.17681479454040527,0.17807745933532715,0.16408419609069824,0.11455011367797852,0.1544175148010254,0.18053817749023438,0.1322643756866455,0.11191272735595703,0.16060113906860352,0.15967082977294922,0.17730093002319336,0.17635130882263184,0.17902612686157227,0.17566871643066406,0.16773200035095215,0.16377639770507812,0.12231636047363281,0.16397953033447266,0.19801092147827148,0.17667317390441895,0.17638349533081055,0.17591047286987305,0.17545413970947266,0.14476776123046875,0.1796855926513672,0.17909812927246094,0.1931753158569336,0.16726064682006836,0.17544794082641602,0.1303555965423584
