timestamp,config_tserve_0_arnn.json.log,config_tserve_10_arnn.json.log,config_tserve_11_arnn.json.log,config_tserve_12_arnn.json.log,config_tserve_13_arnn.json.log,config_tserve_14_arnn.json.log,config_tserve_15_arnn.json.log,config_tserve_16_arnn.json.log,config_tserve_17_arnn.json.log,config_tserve_18_arnn.json.log,config_tserve_19_arnn.json.log,config_tserve_1_arnn.json.log,config_tserve_20_arnn.json.log,config_tserve_21_arnn.json.log,config_tserve_22_arnn.json.log,config_tserve_23_arnn.json.log,config_tserve_24_arnn.json.log,config_tserve_25_arnn.json.log,config_tserve_26_arnn.json.log,config_tserve_27_arnn.json.log,config_tserve_28_arnn.json.log,config_tserve_29_arnn.json.log,config_tserve_2_arnn.json.log,config_tserve_30_arnn.json.log,config_tserve_31_arnn.json.log,config_tserve_32_arnn.json.log,config_tserve_33_arnn.json.log,config_tserve_34_arnn.json.log,config_tserve_35_arnn.json.log,config_tserve_36_arnn.json.log,config_tserve_37_arnn.json.log,config_tserve_38_arnn.json.log,config_tserve_39_arnn.json.log,config_tserve_3_arnn.json.log,config_tserve_40_arnn.json.log,config_tserve_41_arnn.json.log,config_tserve_42_arnn.json.log,config_tserve_43_arnn.json.log,config_tserve_44_arnn.json.log,config_tserve_45_arnn.json.log,config_tserve_4_arnn.json.log,config_tserve_5_arnn.json.log,config_tserve_6_arnn.json.log,config_tserve_7_arnn.json.log,config_tserve_8_arnn.json.log,config_tserve_9_arnn.json.log
1713756963.0,0.07032418251037598,0.07936930656433105,0.0794675350189209,0.07783293724060059,0.08104443550109863,0.03943467140197754,0.07903170585632324,0.0693356990814209,0.07471227645874023,0.0886986255645752,0.05952930450439453,0.0767827033996582,0.08305001258850098,0.0528104305267334,0.08514952659606934,0.08457827568054199,0.08671069145202637,0.09497690200805664,0.08768582344055176,0.06556844711303711,0.08004379272460938,0.09084320068359375,0.03664803504943848,0.10071182250976562,0.035924673080444336,0.08995485305786133,0.09190487861633301,0.0757744312286377,0.08470296859741211,0.036493778228759766,0.09464526176452637,0.0857241153717041,0.0806436538696289,0.03754901885986328,0.07951188087463379,0.07779455184936523,0.09310150146484375,0.08771848678588867,0.03907060623168945,0.07877016067504883,0.060787200927734375,0.06447052955627441,0.08557629585266113,0.06774616241455078,0.0963430404663086,0.08191633224487305
1713756965.0,0.11992669105529785,0.03899359703063965,0.13149237632751465,0.1184995174407959,0.06152153015136719,0.18999934196472168,0.06395816802978516,0.12035679817199707,0.12173724174499512,0.1147618293762207,0.10633373260498047,0.09821128845214844,0.08525419235229492,0.07255911827087402,0.09799742698669434,0.03658008575439453,0.1178891658782959,0.11879134178161621,0.08459329605102539,0.1464545726776123,0.11557531356811523,0.03709077835083008,0.12723088264465332,0.07452011108398438,0.10344481468200684,0.06831145286560059,0.060378313064575195,0.11685967445373535,0.037446022033691406,0.11658906936645508,0.03663301467895508,0.1669018268585205,0.10961055755615234,0.08800697326660156,0.07297658920288086,0.10980892181396484,0.09125995635986328,0.06336545944213867,0.09320306777954102,0.1467282772064209,0.14832425117492676,0.06096529960632324,0.14229989051818848,0.1865830421447754,0.14474081993103027,0.08532094955444336
1713756966.0,0.14381670951843262,0.09563660621643066,0.037534475326538086,0.05698204040527344,0.0493931770324707,0.18999934196472168,0.07978057861328125,0.14692139625549316,0.051110267639160156,0.12367939949035645,0.12781667709350586,0.15191888809204102,0.03761434555053711,0.15199732780456543,0.07926011085510254,0.040360212326049805,0.1178891658782959,0.12877869606018066,0.0491943359375,0.05312490463256836,0.12607336044311523,0.0766444206237793,0.052161455154418945,0.15066909790039062,0.057724714279174805,0.12677693367004395,0.07129335403442383,0.14774107933044434,0.049011945724487305,0.12080025672912598,0.11386799812316895,0.1669018268585205,0.037711143493652344,0.06882381439208984,0.05925941467285156,0.10980892181396484,0.10821747779846191,0.1257798671722412,0.09320306777954102,0.10485959053039551,0.05294060707092285,0.04718756675720215,0.14229989051818848,0.1865830421447754,0.14474081993103027,0.08532094955444336
1713756967.0,0.19396686553955078,0.09563660621643066,0.037534475326538086,0.05698204040527344,0.18237566947937012,0.037312984466552734,0.07978057861328125,0.19834446907043457,0.19614672660827637,0.1665058135986328,0.17461371421813965,0.19773602485656738,0.18047046661376953,0.19857025146484375,0.07926011085510254,0.15743803977966309,0.09720730781555176,0.14438343048095703,0.15613555908203125,0.19232678413391113,0.178541898727417,0.1962873935699463,0.19094038009643555,0.19727039337158203,0.18888020515441895,0.0509488582611084,0.19443559646606445,0.192795991897583,0.15644121170043945,0.19886279106140137,0.19591522216796875,0.08333086967468262,0.037711143493652344,0.19437742233276367,0.05925941467285156,0.0758049488067627,0.09859752655029297,0.07449841499328613,0.09190917015075684,0.10485959053039551,0.1907193660736084,0.131317138671875,0.09985828399658203,0.06098508834838867,0.12106037139892578,0.10017013549804688
1713756968.0,0.03670930862426758,0.11361193656921387,0.1115732192993164,0.10295581817626953,0.18237566947937012,0.037975311279296875,0.11112165451049805,0.03684854507446289,0.05528140068054199,0.06221628189086914,0.06313157081604004,0.062154531478881836,0.18047046661376953,0.059560537338256836,0.11056137084960938,0.15743803977966309,0.10939264297485352,0.03837752342224121,0.15613555908203125,0.19232678413391113,0.06570577621459961,0.08354520797729492,0.056711673736572266,0.0648198127746582,0.08045291900634766,0.03899955749511719,0.05951213836669922,0.03878331184387207,0.15644121170043945,0.06695413589477539,0.05572152137756348,0.10620546340942383,0.13213396072387695,0.08528828620910645,0.11044669151306152,0.1075289249420166,0.04172039031982422,0.037657737731933594,0.11272263526916504,0.12149381637573242,0.1907193660736084,0.131317138671875,0.10585546493530273,0.03734898567199707,0.03952383995056152,0.11040544509887695
1713756970.0,0.08038997650146484,0.05780172348022461,0.0619814395904541,0.05898547172546387,0.06728172302246094,0.04054093360900879,0.05564308166503906,0.10819530487060547,0.06799435615539551,0.11843633651733398,0.036638498306274414,0.09401249885559082,0.06019997596740723,0.0666196346282959,0.0616757869720459,0.06745266914367676,0.06084132194519043,0.10263538360595703,0.06528520584106445,0.06847167015075684,0.09956574440002441,0.07550239562988281,0.07450652122497559,0.04335474967956543,0.07654953002929688,0.03720593452453613,0.07140183448791504,0.11644124984741211,0.05913686752319336,0.09031796455383301,0.07308626174926758,0.051321983337402344,0.06226658821105957,0.0772860050201416,0.05885910987854004,0.05961322784423828,0.0807352066040039,0.056395769119262695,0.056488752365112305,0.06504273414611816,0.06052541732788086,0.05567765235900879,0.060575246810913086,0.05977201461791992,0.036744117736816406,0.05764269828796387
1713756971.0,0.08993339538574219,0.06971216201782227,0.07074546813964844,0.06984210014343262,0.07123184204101562,0.08840751647949219,0.09419369697570801,0.09013485908508301,0.07456493377685547,0.11843633651733398,0.11338567733764648,0.08931136131286621,0.07274031639099121,0.10470151901245117,0.07290482521057129,0.07132124900817871,0.0798029899597168,0.10263538360595703,0.07238507270812988,0.07622933387756348,0.09956574440002441,0.08463835716247559,0.08104252815246582,0.10039591789245605,0.07845377922058105,0.048552751541137695,0.07952308654785156,0.08792781829833984,0.07646608352661133,0.0933072566986084,0.08200311660766602,0.03693127632141113,0.07173967361450195,0.07761979103088379,0.07051777839660645,0.08171558380126953,0.0807352066040039,0.056395769119262695,0.03686928749084473,0.06935405731201172,0.07836484909057617,0.06995248794555664,0.05744791030883789,0.045816898345947266,0.036744117736816406,0.06882095336914062
1713756972.0,0.04552006721496582,0.06971216201782227,0.07074546813964844,0.06984210014343262,0.07123184204101562,0.08840751647949219,0.09419369697570801,0.04029583930969238,0.05819869041442871,0.047868967056274414,0.04334759712219238,0.04315018653869629,0.07274031639099121,0.05308985710144043,0.07290482521057129,0.07132124900817871,0.0798029899597168,0.04762125015258789,0.07238507270812988,0.07622933387756348,0.043501853942871094,0.04175829887390137,0.03757834434509277,0.03987407684326172,0.07845377922058105,0.048552751541137695,0.04369163513183594,0.043024539947509766,0.07646608352661133,0.049979448318481445,0.04485321044921875,0.03693127632141113,0.07173967361450195,0.03682851791381836,0.07051777839660645,0.08171558380126953,0.04374575614929199,0.046353816986083984,0.03686928749084473,0.06935405731201172,0.07836484909057617,0.06995248794555664,0.05744791030883789,0.045816898345947266,0.04737997055053711,0.06882095336914062
1713756974.0,0.561403751373291,0.04167509078979492,0.06530618667602539,0.06324100494384766,0.042748212814331055,0.06823873519897461,0.04190683364868164,0.5304503440856934,0.328777551651001,0.5564656257629395,0.5545775890350342,0.508019208908081,0.04761767387390137,0.5526080131530762,0.04749751091003418,0.04826951026916504,0.06646060943603516,0.03866720199584961,0.05931544303894043,0.0681607723236084,0.5551633834838867,0.5586130619049072,0.3278489112854004,0.5587015151977539,0.039029598236083984,0.06046152114868164,0.5572164058685303,0.5574331283569336,0.04215741157531738,0.512824535369873,0.5612304210662842,0.06798911094665527,0.04325389862060547,0.5586674213409424,0.04868626594543457,0.0675814151763916,0.060337066650390625,0.06566071510314941,0.042339324951171875,0.042125701904296875,0.04738283157348633,0.0768427848815918,0.04282093048095703,0.0641639232635498,0.04534149169921875,0.050798654556274414
1713756975.0,0.10730481147766113,0.11084365844726562,0.06530618667602539,0.08545756340026855,0.1183938980102539,0.130357027053833,0.0800786018371582,0.11751866340637207,0.13078713417053223,0.06194353103637695,0.0819692611694336,0.09539198875427246,0.1266467571258545,0.07782912254333496,0.1239933967590332,0.13132286071777344,0.08368253707885742,0.03866720199584961,0.131636381149292,0.12542080879211426,0.10641026496887207,0.10839390754699707,0.10893535614013672,0.03846168518066406,0.10867857933044434,0.06046152114868164,0.11623930931091309,0.09331941604614258,0.13431596755981445,0.0726938247680664,0.11570930480957031,0.07870268821716309,0.1218879222869873,0.11229968070983887,0.12871003150939941,0.08029580116271973,0.060337066650390625,0.06566071510314941,0.1290445327758789,0.08827877044677734,0.12442135810852051,0.12318181991577148,0.12083172798156738,0.0641639232635498,0.04534149169921875,0.13156700134277344
1713756976.0,0.08569216728210449,0.11084365844726562,0.049219608306884766,0.08545756340026855,0.1183938980102539,0.10375833511352539,0.0800786018371582,0.08665299415588379,0.11460041999816895,0.08664536476135254,0.0882558822631836,0.08518433570861816,0.09937429428100586,0.08811759948730469,0.09507274627685547,0.11102461814880371,0.08368253707885742,0.08675336837768555,0.10815072059631348,0.10746598243713379,0.08680891990661621,0.08477354049682617,0.08460783958435059,0.08851981163024902,0.10969829559326172,0.03683018684387207,0.0877525806427002,0.08600258827209473,0.10699868202209473,0.08515214920043945,0.08722972869873047,0.07870268821716309,0.09046816825866699,0.08417463302612305,0.1017155647277832,0.08029580116271973,0.03717374801635742,0.08389925956726074,0.09877395629882812,0.08827877044677734,0.09575963020324707,0.1051173210144043,0.09419655799865723,0.061154842376708984,0.06137728691101074,0.10213541984558105
1713756977.0,0.08685088157653809,0.03722381591796875,0.12994885444641113,0.08152556419372559,0.0915842056274414,0.10375833511352539,0.05613255500793457,0.08711361885070801,0.05782485008239746,0.07905149459838867,0.09347033500671387,0.08353447914123535,0.05141425132751465,0.07689166069030762,0.09507274627685547,0.07421302795410156,0.1327817440032959,0.09114313125610352,0.0699460506439209,0.06821894645690918,0.08067178726196289,0.08115243911743164,0.062024831771850586,0.07929682731628418,0.060810089111328125,0.09000539779663086,0.07925248146057129,0.08050656318664551,0.05028414726257324,0.08968448638916016,0.07572293281555176,0.10134267807006836,0.09046816825866699,0.0734097957611084,0.1017155647277832,0.12180972099304199,0.10496163368225098,0.08838343620300293,0.09877395629882812,0.03703451156616211,0.05506086349487305,0.0627443790435791,0.09419655799865723,0.09476399421691895,0.08136844635009766,0.10213541984558105
1713756978.0,0.0727074146270752,0.08067631721496582,0.07534956932067871,0.07474780082702637,0.06064486503601074,0.08822274208068848,0.07228779792785645,0.07054996490478516,0.06566643714904785,0.07602977752685547,0.08139204978942871,0.07028007507324219,0.05141425132751465,0.07364249229431152,0.06386971473693848,0.07421302795410156,0.07468795776367188,0.0780477523803711,0.0699460506439209,0.06821894645690918,0.07973957061767578,0.06913542747497559,0.06784915924072266,0.07837772369384766,0.06793570518493652,0.055921077728271484,0.07066988945007324,0.0709528923034668,0.05028414726257324,0.06912493705749512,0.06808090209960938,0.07664752006530762,0.0820767879486084,0.07100963592529297,0.036992549896240234,0.07279062271118164,0.057945966720581055,0.08044004440307617,0.03684735298156738,0.07099080085754395,0.05506086349487305,0.0627443790435791,0.07891988754272461,0.05167961120605469,0.0730440616607666,0.06410479545593262
1713756979.0,0.08426260948181152,0.07099437713623047,0.07272148132324219,0.07362842559814453,0.07444262504577637,0.07692360877990723,0.0755152702331543,0.08733463287353516,0.06566643714904785,0.08343291282653809,0.0757143497467041,0.09389257431030273,0.057782649993896484,0.0990133285522461,0.0808115005493164,0.03726053237915039,0.06920719146728516,0.07384252548217773,0.061026811599731445,0.05218768119812012,0.08852863311767578,0.06913542747497559,0.06784915924072266,0.0778038501739502,0.06793570518493652,0.06913542747497559,0.07066988945007324,0.09333372116088867,0.03795886039733887,0.08711647987365723,0.06808090209960938,0.07643628120422363,0.07376909255981445,0.07100963592529297,0.0810096263885498,0.07190966606140137,0.07182788848876953,0.07055377960205078,0.07894110679626465,0.07172441482543945,0.0820002555847168,0.07590365409851074,0.07389974594116211,0.07487916946411133,0.07107663154602051,0.07762670516967773
